,qa_id,question_title,question_body,question_user_name,question_user_page,answer,answer_user_name,answer_user_page,url,category,host,question_asker_intent_understanding,question_body_critical,question_conversational,question_expect_short_answer,question_fact_seeking,question_has_commonly_accepted_answer,question_interestingness_others,question_interestingness_self,question_multi_intent,question_not_really_a_question,question_opinion_seeking,question_type_choice,question_type_compare,question_type_consequence,question_type_definition,question_type_entity,question_type_instructions,question_type_procedure,question_type_reason_explanation,question_type_spelling,question_well_written,answer_helpful,answer_level_of_information,answer_plausible,answer_relevance,answer_satisfaction,answer_type_instructions,answer_type_procedure,answer_type_reason_explanation,answer_well_written,question_body_clean,answer_clean,qa_combined
304," then you\'re going to need to put the \""horizontal\"" path elsewhere than at $b$ and use two vertical paths instead of one.\n'",'Michael Hardy',https://math.stackexchange.com/users/11667,http://math.stackexchange.com/questions/145912/formal-proof-that-mathbbr2-setminus-mathbbq-times-mathbbq-subset,SCIENCE,math.stackexchange.com,0.8888888888888888,1.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.8888888888888888,0.6666666666666666,1.0,1.0,0.9333333333333332,0.3333333333333333,0.6666666666666666,1.0,0.8888888888888888,,,,,,https math stackexchange com users,math stackexchange com,https math stackexchange com users math stackexchange com
305, but just needs to know what is happening, user documentation is what\'s needed.\n\n\nSo the real question is who is your customer?  If you are, then self documenting code or comments is enough.  If it\'s for someone else, you might want to broaden how you document.\n',MathAttack,https://programmers.stackexchange.com/users/46338,http://programmers.stackexchange.com/questions/148471/are-comments-considered-a-form-of-documentation,TECHNOLOGY,programmers.stackexchange.com,1.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.8666666666666666,0.0,0.3333333333333333,1.0,0.7777777777777778,,,self documenting code comments enough someone else,https programmers stackexchange com users,self documenting code comments enough someone else https programmers stackexchange com users
306, at least do it right. You cannot detect a 9 by noting that the first and last of four bits bit are 1. If you want a signal which fires when there is a 9," you must evaluate all four bits earnestly and trigger that signal only when they are 1001.\n\nThere is no reason not to design this in such a way that a single clock is distributed to all the chips. Then it\'s a matter of running the clock slowly enough that all inputs and outputs settle before each edge arrives.\n\nRead the data sheet. The TI one clearly says \""The carry look-ahead circuitry provides for n-bit synchronous applications without additional gating. Instrumental in accomplishing this function are two count-enable inputs and a ripple carry output. Both count enable inputs P and T must be high to count [...]\"".\n\nIt sounds like these chips are intended to be hooked up together easily. You can prevent the upper digit from counting up on the next clock edge by de-asserting its count enable inputs. Whenever the lower digit is nine", your circuitry can enable the upper digit chip to count, and also set up the lower digit to perform a synchronous reset. \n\nWhen the next clock edge arrives (to all chips), the upper digit counts up, and the other flips to zero.\n',Kaz,https://electronics.stackexchange.com/users/9414,http://electronics.stackexchange.com/questions/90996/dealing-with-digital-circuits-and-their-associated-switching-speed,SCIENCE,electronics.stackexchange.com,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.8888888888888888,1.0,0.7777777777777778,1.0,1.0,0.8666666666666666,1.0,0.3333333333333333,1.0,1.0,circuitry enable upper digit chip count,flips zero n,circuitry enable upper digit chip count flips zero n
307,user350602,https://superuser.com/users/350602,http://superuser.com/questions/290078,TECHNOLOGY,superuser.com,1.0,0.8888888888888888,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,1.0,0.8888888888888888,0.8,1.0,0.0,0.0,0.8888888888888888,,,,,,,http superuser com questions,,http superuser com questions 
308, or even more.  That could be say 100mA for what would normally be a 20mA LED.  However, there are restrictions on what the pulses can be - typically with limits on the frequency and duty cycle - maybe as little as 1\% duty.\n\nThe end result is that the higher current increases the perceived brightness of the LEDs, since more photons are being emitted when they are on, but at the cost of some flicker, which is only really noticed when the LEDs are in motion.\n\nSo you get more perceived brightness from smaller and cheaper LEDs without using more current (often less current) on average than if they were on constant.\n',Majenko,https://electronics.stackexchange.com/users/4245,http://electronics.stackexchange.com/questions/164078/why-is-pwm-used-to-control-leds-even-when-theyre-only-used-on-or-off,TECHNOLOGY,electronics.stackexchange.com,0.8888888888888888,0.6666666666666666,0.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,,since photons emitted,majenko,since photons emitted majenko
309, but trying is how we learn!\n',codeputer,https://stackoverflow.com/users/176338,http://stackoverflow.com/questions/15583781/silverlight-returning-value-from-synchronous-method-using-rx,STACKOVERFLOW,stackoverflow.com,0.8888888888888888,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4444444444444444,1.0,0.6666666666666666,1.0,1.0,0.8666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,,,,,,https stackoverflow com users,stackoverflow com,https stackoverflow com users stackoverflow com
310,http://meta.stackexchange.com/questions/10948/would-it-be-a-problem-if-all-amazon-links-were-converted-to-affiliate-links,TECHNOLOGY,meta.stackexchange.com,1.0,0.8888888888888888,1.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,0.0,0.0,0.0,1.0,,,,,,,,,meta stackexchange com,,meta stackexchange com 
311,http://academia.stackexchange.com/questions/44283/after-what-period-of-time-does-a-phd-position-count-towards-the-two-possible-att,LIFE_ARTS,academia.stackexchange.com,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.8666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,,,,,,,,,academia stackexchange com,,academia stackexchange com 
312,http://ux.stackexchange.com/questions/52833/which-color-scheme-to-choose-for-applications-that-require-long-work-hours,TECHNOLOGY,ux.stackexchange.com,0.8888888888888888,0.8888888888888888,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.8666666666666666,0.0,0.3333333333333333,1.0,0.8888888888888888,,,,,,,,,ux stackexchange com,,ux stackexchange com 
313,sas,https://math.stackexchange.com/users/21699,http://math.stackexchange.com/questions/690798/how-prove-this-equation-alpha-aleph-0-alpha,SCIENCE,math.stackexchange.com,0.8888888888888888,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.7777777777777778,1.0,0.6666666666666666,1.0,1.0,0.8666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8888888888888888,,,,,,,http math stackexchange com questions prove equation alpha aleph alpha,,http math stackexchange com questions prove equation alpha aleph alpha 
314, diminutive of face (see face (n.)). The diamond-cutting sense is the original one. Related: Faceted; facets. \n\n',Araucaria,https://english.stackexchange.com/users/76472,http://english.stackexchange.com/questions/192473/can-the-word-facet-be-used-in-a-sentence-like-this-one,CULTURE,english.stackexchange.com,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5555555555555556,0.8888888888888888,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.7777777777777778,0.7777777777777778,1.0,0.6666666666666666,1.0,0.9333333333333332,0.0,0.0,1.0,0.7777777777777778,,,,,,https english stackexchange com users,english stackexchange com,https english stackexchange com users english stackexchange com
315, based on what small info was provided in the books/interviews, that magic in brewing the potions is strongly equivalent to the catalist in a chemical reaction. It aids the potion-making," but isn\'t there to provide \""energy\"" to it. \n\nThis is confirmed by the fact that you tend to boil your cauldrons in Potions using fire - this is what would have provided the energy.\n\n\n  \""I suppose you added the porcupine quills before taking the cauldron off the fire?\"" (same source).\n\n\nThis pretty much answers your main question - the majority of the energy comes from the fire", as is frequently the case with chemical reactions. But some of it can come from the ingredients themselves when reacting.\n\nAs such, it seems unlikely that magic involved in making potions is in need of being especially energy-draining, even if it may be somewhat tricky or complicated.\n',DVK-on-Ahch-To,https://scifi.stackexchange.com/users/976,http://scifi.stackexchange.com/questions/32947/how-are-potions-made,LIFE_ARTS,scifi.stackexchange.com,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.9333333333333332,0.0,0.3333333333333333,1.0,1.0,provide energy n nthis confirmed fact tend boil cauldrons potions using fire would provided energy n n n suppose added porcupine quills taking cauldron fire source n n nthis pretty much answers main question majority energy comes fire,even may somewhat tricky complicated n,provide energy n nthis confirmed fact tend boil cauldrons potions using fire would provided energy n n n suppose added porcupine quills taking cauldron fire source n n nthis pretty much answers main question majority energy comes fire even may somewhat tricky complicated n
316, upon completion of his degree, was raring to begin his career in the software industry.  It was clear he would never publish the work, but I thought it deserved publication.  So I wrote it up for publication, and it appeared as a joint paper.\n','Gerald Edgar',https://mathoverflow.net/users/454,http://mathoverflow.net/questions/57337,SCIENCE,mathoverflow.net,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.5333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,,,thought deserved publication wrote publication,https mathoverflow net users,thought deserved publication wrote publication https mathoverflow net users
317, minutes and hour counters, and wait for the next interrupt. You even could work with 10ths of a second, although with the 32.768kHz this will have a minor deviation. You would have four tenths of a second or 3277 clock ticks, followed by one tenth of 3278 ticks, to get exactly 1/2 second, so repeat this pattern a second time to complete one second. \n',stevenvh,https://electronics.stackexchange.com/users/2064,http://electronics.stackexchange.com/questions/17839/what-would-be-the-best-way-to-design-a-real-time-clock-for-the-msp430,TECHNOLOGY,electronics.stackexchange.com,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,1.0,0.3333333333333333,0.0,1.0,although khz minor deviation would four tenths second clock ticks,repeat pattern second time complete one second n,although khz minor deviation would four tenths second clock ticks repeat pattern second time complete one second n
318,RE350,https://stackoverflow.com/users/1206653,http://stackoverflow.com/questions/27666707/how-to-implement-composite-primary-key-with-hibernate-annonations,STACKOVERFLOW,stackoverflow.com,1.0,0.4444444444444444,0.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777778,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,1.0,0.0,0.0,1.0,,,,,,,http stackoverflow com questions implement composite primary key hibernate annonations,,http stackoverflow com questions implement composite primary key hibernate annonations 
319,http://scifi.stackexchange.com/questions/554/what-is-the-best-place-to-start-warhammer-40k,LIFE_ARTS,scifi.stackexchange.com,0.8888888888888888,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.7777777777777778,0.8888888888888888,0.7777777777777778,1.0,1.0,0.8666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8888888888888888,,,,,,,,,scifi stackexchange com,,scifi stackexchange com 
320,l0b0,https://unix.stackexchange.com/users/3645,http://unix.stackexchange.com/questions/62950/getopt-getopts-or-manual-parsing-what-to-use-when-i-want-to-support-both-shor,TECHNOLOGY,unix.stackexchange.com,1.0,0.8333333333333334,0.0,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.8,0.0,0.5,0.0,1.0,,,,,,,http unix stackexchange com questions getopt getopts manual parsing use want support shor,,http unix stackexchange com questions getopt getopts manual parsing use want support shor 
321,https://ux.stackexchange.com/users/58102,'Your question is not which A or B is better, but: What end user does with provided data and how use it (broder context)? \n\nData is a source for decisions, so you need to know if end user needs to:\n\n\nfind a single row to spot an anomaly or analyse particular part (add filters)\nrecognize a pattern or min/max value (add sorting)\nanalyse whole set or local min/max (pagination vs scrolling)\nmakes decision right here and now (no exporting) or used data as a part of reporting system for further calculations or engineering (add export)\nsearch for trends or patternss (add charts) or looks for averages (add summaries at top)\n\n',Karpiu,https://ux.stackexchange.com/users/9348,http://ux.stackexchange.com/questions/77294/what-is-the-best-way-to-show-the-user-large-amounts-of-data,TECHNOLOGY,ux.stackexchange.com,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7777777777777778,0.5,0.7777777777777778,0.7777777777777778,0.6,0.0,0.0,0.3333333333333333,0.6666666666666666,,,end user provided data use broder context n ndata source decisions,https ux stackexchange com users,end user provided data use broder context n ndata source decisions https ux stackexchange com users
322,'Nathan L',https://money.stackexchange.com/users/12089,http://money.stackexchange.com/questions/39190/refinance-fha-203k-to-conventional,LIFE_ARTS,money.stackexchange.com,0.7777777777777778,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.8888888888888888,0.6666666666666666,1.0,1.0,0.8,0.0,0.0,1.0,0.8888888888888888,,,,,,,http money stackexchange com questions refinance fha k conventional,,http money stackexchange com questions refinance fha k conventional 
323,'If your hash function is of the form $h(k)=a\\times k \\mod m$ where $m$ is prime and $a$ is chosen at random, then the probability that 2 distinct keys hash to the same bucket is $1\\over m$. So for $m=1009$, $Pr\\{h(x)=h(y), x\\neq y\\}=0.00099108027$ which is very small.\n\nThis scheme is known as: Universal Hashing.\n',saadtaame,https://cs.stackexchange.com/users/2499,http://cs.stackexchange.com/questions/11029/why-is-it-best-to-use-a-prime-number-as-a-mod-in-a-hashing-function,SCIENCE,cs.stackexchange.com,0.6666666666666666,0.7777777777777778,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,1.0,0.6666666666666666,1.0,1.0,0.8,0.3333333333333333,0.3333333333333333,1.0,0.8888888888888888,,,pr h x h,https cs stackexchange com users,pr h x h https cs stackexchange com users
324, what is there to keep Jesus and other people already up there from enjoying the gift of eating that God gave them? I mean...I could totally imagine Jesus munching on some fish with Peter, James, and John right now...\n','El\'endia Starman',https://christianity.stackexchange.com/users/58,http://christianity.stackexchange.com/questions/8369/does-jesus-eat-food-in-heaven,CULTURE,christianity.stackexchange.com,1.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.7777777777777778,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,0.0,0.0,0.6666666666666666,0.8888888888888888,,,,john right n,http christianity stackexchange com questions jesus eat food heaven,john right n http christianity stackexchange com questions jesus eat food heaven
325, please see Portability of file descriptor links. If /proc/$$/fd is unavailable, then a drop in replacement for the $(ls /proc/$$/fd), using lsof (if that is available) would be $(lsof -p $$ -Ff | grep f[0-9] | cut -c 2-).\n',Graeme,https://unix.stackexchange.com/users/48083,http://unix.stackexchange.com/questions/123413/close-all-file-descriptors-in-bash,TECHNOLOGY,unix.stackexchange.com,0.8888888888888888,0.7777777777777778,0.0,1.0,1.0,1.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.8666666666666666,1.0,0.0,1.0,0.8888888888888888,,,,using lsof available would lsof p ff grep f cut c n,http unix stackexchange com questions close file descriptors bash,using lsof available would lsof p ff grep f cut c n http unix stackexchange com questions close file descriptors bash
326, which to me, is very noticeable and annoying.\n','Phil Frost',https://electronics.stackexchange.com/users/17608,http://electronics.stackexchange.com/questions/76985/led-as-230v-ac-indicator,TECHNOLOGY,electronics.stackexchange.com,1.0,0.5555555555555556,0.0,1.0,1.0,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8888888888888888,,,,,phil frost,technology,phil frost technology
327,http://drupal.stackexchange.com/questions/162520/how-to-update-non-property-value-with-entity-metadata-wrapper,TECHNOLOGY,drupal.stackexchange.com,0.8888888888888888,0.5555555555555556,0.0,1.0,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,1.0,0.0,0.6666666666666666,1.0,,,,,,,,,drupal stackexchange com,,drupal stackexchange com 
328,http://english.stackexchange.com/questions/60900/can-the-term-jack-jerk-off-be-used-for-female-masturbation,CULTURE,english.stackexchange.com,1.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8888888888888888,,,,,,,,,english stackexchange com,,english stackexchange com 
329, that the inherent attractions between cations and anions in an ionic compound are weaker than the attraction force of the h-bond water molecule?\n',user4936,https://chemistry.stackexchange.com/users/4936,'It\'s not that ionic bonds are weaker than hydrogen bonds, but that the energy cost of breaking the ionic bonds is well compensated by the gain in solvation energy when you put NaCl in solution.  Solvation energy drives the spontaneity of this dissolution process, because of entropic considerations.\n',user2759975,https://chemistry.stackexchange.com/users/7402,http://chemistry.stackexchange.com/questions/9410/why-ionic-compounds-dissolve-into-water,SCIENCE,chemistry.stackexchange.com,1.0,0.7777777777777778,0.0,0.6666666666666666,1.0,1.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,0.0,0.0,1.0,0.8888888888888888,https chemistry stackexchange com users,entropic considerations n,https chemistry stackexchange com users entropic considerations n
330,'For your pink halo-ing, the issue is exactly what you described: anti-aliasing. If you have Photoshop, just create the hexagon with two layers, one with all pink (0xFF00FF) and another with the hexagon. Make sure when you create the hexagon all feathering and anti-aliasing settings are set to zero for all the tools you use, and all brushes are set to 100\% hardness. Save as a PNG.\n\nFor best results, stick to the pencil and paint bucket tools.\n',Casey,https://gamedev.stackexchange.com/users/7367,http://gamedev.stackexchange.com/questions/15450/problem-in-blitting-a-clean-crisp-sprite,TECHNOLOGY,gamedev.stackexchange.com,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.0,0.0,1.0,create hexagon two layers,stick pencil paint bucket tools n,create hexagon two layers stick pencil paint bucket tools n
331, having multiple identically-configured APs (and thus a larger signal-covered area), the client devices will switch to the AP with the strongest signal without trouble. A few frames may be lost before the new MAC address location propagates through the local network," but overall the roaming is close to seamless.\n\n\nAs for the \""only connect to this AP if it has a specific MAC address\"" - this is already possible with NetworkManager on Linux: there is an option to specify the AP\'s BSSID", which should be the AP\'s MAC address (of course," the BSSID can be spoofed - hence \""should\"").\n'",Piskvor,https://security.stackexchange.com/users/884,http://security.stackexchange.com/questions/14854/why-dont-wifi-managers-remember-mac-addresses-for-hotspots-to-defeat-the-jasage,TECHNOLOGY,security.stackexchange.com,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.4444444444444444,1.0,0.7777777777777778,0.9333333333333332,0.0,0.0,1.0,1.0,,overall roaming close seamless n n nas connect ap specific mac address already possible networkmanager linux option specify ap bssid,piskvor,overall roaming close seamless n n nas connect ap specific mac address already possible networkmanager linux option specify ap bssid piskvor
332, which is basically wide angle (and not at all telephoto) or you can have a 100-400 zoom, which is entirely telephoto.  You can also have any variety of different combinations including things like 24-250mm lenses that span from wide angle all the way to telephoto in one lens.\n','AJ Henderson',https://photo.stackexchange.com/users/11392,http://photo.stackexchange.com/questions/11164/what-is-the-difference-between-a-telephoto-lens-and-a-zoom-lens,LIFE_ARTS,photo.stackexchange.com,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.8666666666666666,0.0,0.0,1.0,1.0,,,,,aj henderson,life arts,aj henderson life arts
333, that will improve rendition of the colors it adds — pretty simple, except when it comes to getting everything in your scene lit the way you\'d like it to be with each different color. And your white balance will need to be more of a compromise (probably you\'d pick something which would preserve both strong color casts, rather than attempting to neutralize them).\n\n\n\nMore details are covered in several existing questions:\n\nBest fluorescent bulb color temperature for shooting people and interviews?\n\nWhat white balance settings do I need to capture the cast of a coloured streetlight?\n\nWhen should I use manual white balance settings?\n',mattdm,https://photo.stackexchange.com/users/1943,http://photo.stackexchange.com/questions/12053/how-does-the-colour-of-ambient-lighting-affect-colour-rendition,LIFE_ARTS,photo.stackexchange.com,1.0,0.7777777777777778,0.3333333333333333,0.6666666666666666,1.0,1.0,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8888888888888888,,,,rather attempting neutralize n n n nmore details covered several existing questions n nbest fluorescent bulb color temperature shooting people interviews n nwhat white balance settings need capture cast coloured streetlight n nwhen use manual white balance settings n,http photo stackexchange com questions colour ambient lighting affect colour rendition,rather attempting neutralize n n n nmore details covered several existing questions n nbest fluorescent bulb color temperature shooting people interviews n nwhat white balance settings need capture cast coloured streetlight n nwhen use manual white balance settings n http photo stackexchange com questions colour ambient lighting affect colour rendition
334,JSin,https://boardgames.stackexchange.com/users/13444,http://boardgames.stackexchange.com/questions/22585/can-the-mage-wars-warlock-be-played-without-any-demon-cards,CULTURE,boardgames.stackexchange.com,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.4444444444444444,0.3333333333333333,0.8888888888888888,0.7777777777777778,0.8,0.0,0.0,0.0,0.8888888888888888,,,,,,,http boardgames stackexchange com questions mage wars warlock played without demon cards,,http boardgames stackexchange com questions mage wars warlock played without demon cards 
335,http://bicycles.stackexchange.com/questions/995/using-a-ski-helmet-for-winter-biking,CULTURE,bicycles.stackexchange.com,1.0,0.7777777777777778,0.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7777777777777778,1.0,0.5555555555555556,1.0,1.0,0.8666666666666666,0.0,0.0,0.0,0.8888888888888888,,,,,,,,,bicycles stackexchange com,,bicycles stackexchange com 
336,http://cooking.stackexchange.com/questions/8608/what-are-the-uses-for-a-roasting-pan-do-i-really-need-a-roasting-pan,LIFE_ARTS,cooking.stackexchange.com,1.0,0.8888888888888888,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,0.8,0.0,0.0,1.0,0.8888888888888888,,,,,,,,,cooking stackexchange com,,cooking stackexchange com 
337, however a DVI cable must reach 16 feet, so you\'ll just need a long cable. I fear it may be more trouble than it\'s worth, though.\n',Phoshi,https://superuser.com/users/6998,http://superuser.com/questions/122489,TECHNOLOGY,superuser.com,0.8888888888888888,0.7777777777777778,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.5555555555555556,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,,,,though n,http superuser com questions,though n http superuser com questions
